Contig	Position	MergedReads-001	S00EI-0013	S00EI-0014	S00EI-0015	sample1-nan	sample2-nan
MAG1_6	284000	51.6	0.0	0.0	0.0	6.74	51.6
MAG1_6	285000	56.27	0.0	0.0	0.0	6.76	56.27
MAG1_6	286000	53.36	0.0	0.0	0.0	6.27	53.36
MAG1_6	287000	55.84	0.0	0.0	0.0	6.09	55.84
MAG1_6	288000	52.77	0.0	0.0	0.0	6.67	52.77
MAG1_6	289000	59.17	0.0	0.0	0.0	5.49	59.17
MAG1_6	290000	55.97	0.0	0.0	0.0	5.29	55.97
MAG1_6	291000	56.76	0.0	0.0	0.0	5.64	56.76
MAG1_6	292000	65.52	0.0	0.0	0.0	4.68	65.52
MAG1_6	293000	57.4	0.0	0.0	0.0	5.82	57.4
MAG1_6	294000	59.74	0.0	0.0	0.0	4.76	59.74
MAG1_6	295000	59.08	0.0	0.0	0.0	5.37	59.08
MAG1_6	296000	54.06	0.0	0.0	0.0	3.75	54.06
MAG1_6	297000	59.11	0.0	0.0	0.0	4.56	59.33
MAG1_6	298000	58.36	0.0	0.0	0.0	6.07	58.36
MAG1_6	299000	67.51	0.0	0.0	0.0	7.59	67.51
MAG1_6	300000	54.42	0.0	0.0	0.0	4.78	54.42
MAG1_6	301000	56.17	0.0	0.0	0.0	7.77	56.17
MAG1_6	302000	53.36	0.0	0.0	0.0	3.76	53.36
MAG1_6	303000	58.6	0.0	0.0	0.0	4.42	58.6
MAG1_6	303598	61.74	0.0	0.0	0.0	5.27	61.22
MAG1_7	1000	70.75	0.0	0.0	0.0	6.53	70.98
MAG1_7	2000	54.41	0.0	0.0	0.0	4.9	54.41
MAG1_7	3000	55.34	0.0	0.0	0.0	4.39	55.34
MAG1_7	4000	59.41	0.0	0.0	0.0	5.74	59.41
MAG1_7	5000	55.89	0.0	0.0	0.0	5.52	55.89
MAG1_7	6000	57.68	0.0	0.0	0.0	6.29	57.68
MAG1_7	7000	58.95	0.0	0.0	0.0	6.31	58.95
MAG1_7	8000	55.8	0.0	0.0	0.0	4.26	55.8
MAG1_7	9000	61.62	0.0	0.0	0.0	5.12	61.62
MAG1_7	10000	56.42	0.0	0.0	0.0	5.34	56.42
MAG1_7	11000	57.65	0.0	0.0	0.0	5.38	57.65
MAG1_7	12000	55.67	0.0	0.0	0.0	3.69	55.67
MAG1_7	13000	58.74	0.0	0.0	0.0	6.27	58.74
MAG1_7	14000	59.7	0.0	0.0	0.0	6.08	59.7
MAG1_7	15000	52.68	0.0	0.0	0.0	3.67	52.68
MAG1_7	16000	57.79	0.0	0.0	0.0	6.53	57.79
MAG1_7	17000	52.68	0.0	0.0	0.0	5.99	52.68
MAG1_7	18000	56.85	0.0	0.0	0.0	5.69	56.85
MAG1_7	19000	64.4	0.0	0.0	0.0	8.29	64.4
MAG1_7	20000	64.11	0.0	0.0	0.0	5.72	64.11
MAG1_7	21000	60.62	0.0	0.0	0.0	6.39	60.62
MAG1_7	22000	52.82	0.0	0.0	0.0	7.14	52.82
MAG1_7	23000	55.01	0.0	0.0	0.0	5.87	55.01
MAG1_7	24000	60.05	0.0	0.0	0.0	7.59	60.05
MAG1_7	25000	53.71	0.0	0.0	0.0	6.0	53.71
MAG1_7	26000	57.69	0.0	0.0	0.0	5.2	57.69
MAG1_7	27000	55.12	0.0	0.0	0.0	4.4	55.12
MAG1_7	28000	60.71	0.0	0.0	0.0	6.06	60.71
MAG1_7	29000	51.56	0.0	0.0	0.0	4.66	51.56
MAG1_7	30000	56.26	0.0	0.0	0.0	5.29	56.26
MAG1_7	31000	56.09	0.0	0.0	0.0	7.74	56.09
MAG1_7	32000	57.03	0.0	0.0	0.0	4.24	57.03
MAG1_7	33000	55.41	0.0	0.0	0.0	5.19	55.41
MAG1_7	34000	60.95	0.0	0.0	0.0	6.89	60.95
MAG1_7	35000	63.55	0.0	0.0	0.0	6.02	63.55
MAG1_7	36000	57.51	0.0	0.0	0.0	3.77	57.51
MAG1_7	37000	57.44	0.0	0.0	0.0	5.71	57.44
MAG1_7	38000	56.4	0.0	0.0	0.0	6.16	56.4
MAG1_7	39000	61.28	0.0	0.0	0.0	8.66	61.28
MAG1_7	40000	58.09	0.0	0.0	0.0	5.99	58.09
MAG1_7	41000	55.29	0.0	0.0	0.0	6.85	55.29
MAG1_7	42000	54.25	0.0	0.0	0.0	5.81	54.25
MAG1_7	43000	54.06	0.0	0.0	0.0	4.17	54.06
MAG1_7	44000	56.77	0.0	0.0	0.0	6.09	56.77
MAG1_7	45000	55.38	0.0	0.0	0.0	4.19	55.38
MAG1_7	46000	60.18	0.0	0.0	0.0	5.61	60.18
MAG1_7	46452	46.43	0.0	0.0	0.0	5.27	46.43
MAG1_8	1000	56.97	0.0	0.0	0.0	5.0	57.41
MAG1_8	2000	59.73	0.0	0.0	0.0	5.92	59.73
MAG1_8	3000	61.52	0.0	0.0	0.0	5.91	61.52
MAG1_8	4000	56.39	0.0	0.0	0.0	6.55	56.39
MAG1_8	5000	51.71	0.0	0.0	0.0	4.4	51.71
MAG1_8	6000	64.25	0.0	0.0	0.0	7.01	64.25
MAG1_8	7000	63.54	0.0	0.0	0.0	5.58	63.54
MAG1_8	8000	56.06	0.0	0.0	0.0	4.32	56.06
MAG1_8	9000	59.15	0.0	0.0	0.0	4.61	59.15
MAG1_8	10000	56.32	0.0	0.0	0.0	3.86	56.32
MAG1_8	11000	105.35	0.0	0.0	0.0	12.65	105.35
MAG1_8	12000	70.32	0.0	0.0	0.0	9.6	70.32
MAG1_8	13000	1.44	0.0	0.0	0.0	0.32	1.52
MAG1_8	14000	53.25	0.0	0.0	0.0	5.65	53.29
MAG1_8	15000	56.31	0.0	0.0	0.0	4.97	56.31
MAG1_8	16000	59.55	0.0	0.0	0.0	6.19	59.55
MAG1_8	17000	55.95	0.0	0.0	0.0	4.35	55.95
MAG1_8	18000	66.18	0.0	0.0	0.0	6.25	66.18
MAG1_8	19000	53.93	0.0	0.0	0.0	5.45	53.93
MAG1_8	20000	53.01	0.0	0.0	0.0	5.59	53.01
MAG1_8	21000	52.12	0.0	0.0	0.0	6.17	52.12
MAG1_8	22000	56.71	0.0	0.0	0.0	6.18	56.71
MAG1_8	23000	65.3	0.0	0.0	0.0	6.81	65.1
MAG1_8	24000	58.71	0.0	0.0	0.0	6.4	58.71
MAG1_8	25000	55.0	0.0	0.0	0.0	6.71	55.0
MAG1_8	26000	53.12	0.0	0.0	0.0	5.52	53.12
MAG1_8	27000	54.5	0.0	0.0	0.0	6.15	54.5
MAG1_8	28000	57.26	0.0	0.0	0.0	5.71	57.26
MAG1_8	29000	66.29	0.0	0.0	0.0	6.22	66.29
MAG1_8	30000	53.74	0.0	0.0	0.0	3.95	53.74
MAG1_8	31000	63.85	0.0	0.0	0.0	7.85	63.85
MAG1_8	32000	55.19	0.0	0.0	0.0	6.17	55.19
MAG1_8	33000	58.83	0.0	0.0	0.0	5.28	58.83
MAG1_8	34000	53.1	0.0	0.0	0.0	5.38	53.1
MAG1_8	35000	52.95	0.0	0.0	0.0	6.29	52.95
MAG1_8	36000	58.54	0.0	0.0	0.0	5.2	58.54
MAG1_8	37000	57.37	0.0	0.0	0.0	5.11	57.37
MAG1_8	38000	52.94	0.0	0.0	0.0	4.02	52.94
MAG1_8	39000	56.31	0.0	0.0	0.0	3.46	56.31
MAG1_8	40000	52.86	0.0	0.0	0.0	5.04	52.86
MAG1_8	41000	60.51	0.0	0.0	0.0	7.02	60.51
MAG1_8	42000	55.27	0.0	0.0	0.0	5.79	55.27
MAG1_8	43000	57.4	0.0	0.0	0.0	7.01	57.4
MAG1_8	43107	19.29	0.0	0.0	0.0	2.72	19.29
MAG1_9	1000	50.47	0.0	0.0	0.0	4.13	50.47
MAG1_9	2000	51.42	0.0	0.0	0.0	3.21	51.42
MAG1_9	3000	63.37	0.0	0.0	0.0	6.82	63.37
MAG1_9	3675	57.39	0.0	0.0	0.0	8.03	57.39
MAG1_10	1000	52.22	0.0	0.0	0.0	5.1	52.22
MAG1_10	2000	56.87	0.0	0.0	0.0	4.6	56.87
MAG1_10	3000	52.26	0.0	0.0	0.0	5.1	52.26
MAG1_10	4000	62.74	0.0	0.0	0.0	8.11	62.74
MAG1_10	5000	54.49	0.0	0.0	0.0	4.85	54.49
MAG1_10	6000	57.96	0.0	0.0	0.0	7.04	57.96
MAG1_10	7000	48.24	0.0	0.0	0.0	6.39	48.24
MAG1_10	8000	52.45	0.0	0.0	0.0	5.43	52.45
MAG1_10	9000	60.82	0.0	0.0	0.0	4.55	60.82
MAG1_10	10000	56.92	0.0	0.0	0.0	5.82	56.92
MAG1_10	11000	58.7	0.0	0.0	0.0	7.18	58.7
MAG1_10	12000	67.44	0.0	0.0	0.0	6.68	67.77
MAG1_10	13000	57.06	0.0	0.0	0.0	5.54	57.06
MAG1_10	14000	50.19	0.0	0.0	0.0	5.72	50.19
MAG1_10	15000	60.79	0.0	0.0	0.0	7.61	60.79
MAG1_10	16000	53.3	0.0	0.0	0.0	6.36	53.3
MAG1_10	17000	55.29	0.0	0.0	0.0	5.59	55.29
MAG1_10	18000	56.45	0.0	0.0	0.0	7.44	56.45
MAG1_10	19000	56.71	0.0	0.0	0.0	4.6	56.71
MAG1_10	20000	55.56	0.0	0.0	0.0	4.9	55.56
MAG1_10	21000	56.9	0.0	0.0	0.0	5.31	56.9
MAG1_10	22000	58.38	0.0	0.0	0.0	5.33	58.38
MAG1_10	23000	57.9	0.0	0.0	0.0	5.96	57.9
MAG1_10	24000	55.3	0.0	0.0	0.0	6.46	55.3
MAG1_10	25000	56.63	0.0	0.0	0.0	5.91	56.63
MAG1_10	26000	57.46	0.0	0.0	0.0	8.02	57.46
MAG1_10	27000	57.19	0.0	0.0	0.0	4.56	57.19
MAG1_10	28000	55.85	0.0	0.0	0.0	4.77	55.85
MAG1_10	29000	58.94	0.0	0.0	0.0	4.94	58.94
MAG1_10	30000	57.09	0.0	0.0	0.0	5.82	57.09
MAG1_10	31000	54.11	0.0	0.0	0.0	4.55	54.11
MAG1_10	32000	55.74	0.0	0.0	0.0	4.65	55.74
MAG1_10	33000	58.21	0.0	0.0	0.0	4.64	58.21
MAG1_10	34000	60.81	0.0	0.0	0.0	6.92	60.81
MAG1_10	35000	58.65	0.0	0.0	0.0	6.26	58.65
MAG1_10	36000	53.06	0.0	0.0	0.0	4.3	53.06
MAG1_10	37000	51.27	0.0	0.0	0.0	3.73	51.27
MAG1_10	38000	60.06	0.0	0.0	0.0	5.34	60.06
MAG1_10	39000	55.21	0.0	0.0	0.0	5.18	55.21
MAG1_10	40000	53.18	0.0	0.0	0.0	5.57	53.18
MAG1_10	41000	54.81	0.0	0.0	0.0	4.68	54.76
MAG1_10	41464	90.15	0.0	0.0	0.0	6.67	95.16
MAG1_11	1000	55.79	0.0	0.0	0.0	6.28	55.79
MAG1_11	2000	53.96	0.0	0.0	0.0	6.36	53.96
MAG1_11	3000	54.62	0.0	0.0	0.0	5.22	54.62
MAG1_11	4000	54.02	0.0	0.0	0.0	5.34	54.02
MAG1_11	5000	62.27	0.0	0.0	0.0	6.62	62.27
MAG1_11	6000	54.5	0.0	0.0	0.0	6.25	54.5
MAG1_11	7000	55.65	0.0	0.0	0.0	4.95	55.65
MAG1_11	8000	57.15	0.0	0.0	0.0	3.73	57.15
MAG1_11	9000	58.24	0.0	0.0	0.0	3.61	58.24
MAG1_11	10000	62.15	0.0	0.0	0.0	6.08	62.15
MAG1_11	11000	58.43	0.0	0.0	0.0	5.84	58.43
MAG1_11	12000	51.63	0.0	0.0	0.0	4.5	51.63
MAG1_11	13000	52.47	0.0	0.0	0.0	4.3	52.47
MAG1_11	14000	58.2	0.0	0.0	0.0	7.43	58.2
MAG1_11	15000	60.24	0.0	0.0	0.0	6.56	60.24
MAG1_11	16000	59.32	0.0	0.0	0.0	6.96	59.32
MAG1_11	17000	55.15	0.0	0.0	0.0	4.28	55.15
MAG1_11	18000	52.01	0.0	0.0	0.0	5.87	52.01
MAG1_11	19000	55.03	0.0	0.0	0.0	6.02	55.03
MAG1_11	20000	65.72	0.0	0.0	0.0	7.36	65.72
MAG1_11	21000	59.95	0.0	0.0	0.0	5.28	59.95
MAG1_11	22000	57.29	0.0	0.0	0.0	4.89	57.29
MAG1_11	23000	59.73	0.0	0.0	0.0	5.57	59.73
MAG1_11	24000	58.88	0.0	0.0	0.0	5.7	58.88
MAG1_11	25000	57.02	0.0	0.0	0.0	3.86	57.02
MAG1_11	26000	56.87	0.0	0.0	0.0	4.14	56.87
MAG1_11	27000	56.25	0.0	0.0	0.0	3.39	56.25
MAG1_11	28000	53.68	0.0	0.0	0.0	4.21	53.68
MAG1_11	29000	54.16	0.0	0.0	0.0	5.22	54.16
MAG1_11	30000	56.63	0.0	0.0	0.0	7.32	56.63
MAG1_11	31000	53.81	0.0	0.0	0.0	6.16	53.81
MAG1_11	32000	55.91	0.0	0.0	0.0	6.86	55.91
MAG1_11	33000	50.8	0.0	0.0	0.0	3.4	50.8
MAG1_11	34000	56.63	0.0	0.0	0.0	4.37	56.63
MAG1_11	35000	57.44	0.0	0.0	0.0	5.64	57.44
MAG1_11	36000	63.59	0.0	0.0	0.0	7.96	63.59
MAG1_11	37000	59.83	0.0	0.0	0.0	5.01	59.83
MAG1_11	38000	58.21	0.0	0.0	0.0	5.66	58.21
MAG1_11	39000	53.67	0.0	0.0	0.0	6.29	53.67
MAG1_11	39164	28.35	0.0	0.0	0.0	4.04	28.35
MAG1_12	1000	53.16	0.0	0.0	0.0	4.15	53.8
MAG1_12	2000	51.37	0.0	0.0	0.0	4.3	51.37
MAG1_12	2713	99.97	0.0	0.0	0.0	10.1	101.2
MAG1_13	1000	99.06	0.0	0.0	0.0	9.19	100.81
MAG1_13	2000	57.59	0.0	0.0	0.0	6.11	57.59
MAG1_13	2552	46.43	0.0	0.0	0.0	3.02	46.43
MAG1_14	1000	50.55	0.0	0.0	0.0	5.62	50.55
MAG1_14	2000	52.9	0.0	0.0	0.0	5.1	52.9
MAG1_14	2416	42.71	0.0	0.0	0.0	3.25	42.71
MAG1_15	1000	54.19	0.0	0.0	0.0	6.14	54.19
MAG1_15	2000	52.86	0.0	0.0	0.0	3.91	52.86
MAG1_15	3000	52.23	0.0	0.0	0.0	5.28	52.23
MAG1_15	4000	49.6	0.0	0.0	0.0	4.69	49.6
MAG1_15	5000	56.49	0.0	0.0	0.0	6.18	56.49
MAG1_15	6000	57.55	0.0	0.0	0.0	6.43	57.55
MAG1_15	7000	58.35	0.0	0.0	0.0	7.18	58.35
MAG1_15	8000	54.37	0.0	0.0	0.0	3.92	54.37
MAG1_15	9000	58.98	0.0	0.0	0.0	7.52	58.98
MAG1_15	10000	50.04	0.0	0.0	0.0	6.03	50.04
MAG1_15	11000	52.62	0.0	0.0	0.0	6.93	52.62
MAG1_15	12000	54.95	0.0	0.0	0.0	6.62	54.95
MAG1_15	13000	54.18	0.0	0.0	0.0	5.4	54.18
MAG1_15	14000	50.8	0.0	0.0	0.0	6.02	50.8
MAG1_15	15000	54.81	0.0	0.0	0.0	6.04	54.81
MAG1_15	16000	58.33	0.0	0.0	0.0	7.15	58.33
MAG1_15	17000	52.27	0.0	0.0	0.0	5.07	52.27
MAG1_15	18000	59.66	0.0	0.0	0.0	5.45	59.66
MAG1_15	19000	58.04	0.0	0.0	0.0	5.24	58.04
MAG1_15	20000	58.19	0.0	0.0	0.0	8.39	58.19
MAG1_15	21000	56.47	0.0	0.0	0.0	7.68	56.47
MAG1_15	22000	62.1	0.0	0.0	0.0	6.89	62.1
MAG1_15	23000	59.44	0.0	0.0	0.0	6.12	59.44
MAG1_15	24000	58.25	0.0	0.0	0.0	4.12	58.25
MAG1_15	25000	57.13	0.0	0.0	0.0	6.03	57.13
MAG1_15	26000	58.17	0.0	0.0	0.0	6.06	58.17
MAG1_15	27000	56.29	0.0	0.0	0.0	4.92	56.29
MAG1_15	28000	63.65	0.0	0.0	0.0	4.45	63.83
MAG1_15	29000	58.47	0.0	0.0	0.0	5.19	58.52
MAG1_15	30000	57.05	0.0	0.0	0.0	5.75	56.83
MAG1_15	30038	12.61	0.0	0.0	0.0	2.0	12.61
MAG1_16	1000	55.11	0.0	0.0	0.0	5.72	55.11
MAG1_16	1885	50.0	0.0	0.0	0.0	4.94	50.0
MAG1_17	1000	55.86	0.0	0.0	0.0	5.06	55.86
MAG1_17	2000	59.93	0.0	0.0	0.0	5.3	59.93
MAG1_17	3000	56.71	0.0	0.0	0.0	7.45	56.71
MAG1_17	4000	57.12	0.0	0.0	0.0	4.36	57.12
MAG1_17	5000	58.76	0.0	0.0	0.0	5.59	58.76
MAG1_17	6000	56.16	0.0	0.0	0.0	5.63	56.16
MAG1_17	7000	54.96	0.0	0.0	0.0	6.01	54.96
MAG1_17	8000	61.91	0.0	0.0	0.0	7.63	61.91
MAG1_17	9000	58.8	0.0	0.0	0.0	6.36	58.8
MAG1_17	10000	51.07	0.0	0.0	0.0	5.3	51.07
MAG1_17	11000	53.82	0.0	0.0	0.0	6.64	53.82
MAG1_17	12000	59.13	0.0	0.0	0.0	5.04	59.13
MAG1_17	13000	56.56	0.0	0.0	0.0	6.04	56.56
MAG1_17	14000	62.53	0.0	0.0	0.0	4.83	62.53
MAG1_17	15000	52.25	0.0	0.0	0.0	4.6	52.25
MAG1_17	16000	61.25	0.0	0.0	0.0	6.91	61.25
MAG1_17	17000	55.27	0.0	0.0	0.0	5.68	55.27
MAG1_17	18000	56.24	0.0	0.0	0.0	3.61	56.24
MAG1_17	19000	57.91	0.0	0.0	0.0	4.96	57.91
MAG1_17	20000	58.45	0.0	0.0	0.0	4.88	58.45
MAG1_17	21000	55.06	0.0	0.0	0.0	6.68	55.06
MAG1_17	22000	51.99	0.0	0.0	0.0	4.19	51.99
MAG1_17	23000	54.47	0.0	0.0	0.0	4.72	54.47
MAG1_17	24000	58.33	0.0	0.0	0.0	7.65	58.33
MAG1_17	25000	56.12	0.0	0.0	0.0	4.97	56.12
MAG1_17	26000	53.55	0.0	0.0	0.0	4.34	53.55
MAG1_17	27000	57.74	0.0	0.0	0.0	6.24	57.74
MAG1_17	28000	50.61	0.0	0.0	0.0	4.06	50.61
MAG1_17	28015	9.33	0.0	0.0	0.0	0.73	9.33
MAG1_18	1000	155.11	0.0	0.0	0.0	17.26	155.72
MAG1_18	1684	139.78	0.0	0.0	0.0	12.9	140.11
MAG1_19	1000	51.94	0.0	0.0	0.0	7.02	51.94
MAG1_19	2000	52.69	0.0	0.0	0.0	6.66	52.69
MAG1_19	3000	58.36	0.0	0.0	0.0	5.95	58.36
MAG1_19	4000	58.78	0.0	0.0	0.0	6.9	58.78
MAG1_19	5000	57.76	0.0	0.0	0.0	5.64	57.76
MAG1_19	6000	51.87	0.0	0.0	0.0	4.82	51.87
MAG1_19	7000	54.89	0.0	0.0	0.0	4.17	54.89
MAG1_19	8000	59.16	0.0	0.0	0.0	6.3	59.16
MAG1_19	9000	57.76	0.0	0.0	0.0	5.91	57.76
MAG1_19	10000	57.38	0.0	0.0	0.0	6.18	57.38
MAG1_19	11000	58.56	0.0	0.0	0.0	7.39	58.56
MAG1_19	12000	45.95	0.0	0.0	0.0	3.61	45.95
MAG1_19	13000	50.63	0.0	0.0	0.0	5.77	50.63
MAG1_19	14000	52.13	0.0	0.0	0.0	7.04	52.13
MAG1_19	15000	55.82	0.0	0.0	0.0	3.62	55.82
MAG1_19	16000	55.54	0.0	0.0	0.0	5.43	55.54
MAG1_19	17000	63.11	0.0	0.0	0.0	4.71	63.11
MAG1_19	18000	59.42	0.0	0.0	0.0	6.0	59.42
MAG1_19	19000	57.21	0.0	0.0	0.0	5.97	57.21
MAG1_19	20000	58.49	0.0	0.0	0.0	5.69	58.49
MAG1_19	21000	54.85	0.0	0.0	0.0	4.49	54.85
MAG1_19	22000	55.27	0.0	0.0	0.0	5.72	55.27
MAG1_19	23000	48.42	0.0	0.0	0.0	4.68	48.42
MAG1_19	24000	53.81	0.0	0.0	0.0	4.62	53.81
MAG1_19	25000	55.16	0.0	0.0	0.0	5.06	55.16
MAG1_19	26000	60.08	0.0	0.0	0.0	5.78	60.08
MAG1_19	27000	58.63	0.0	0.0	0.0	4.61	58.63
MAG1_19	28000	64.89	0.0	0.0	0.0	5.91	64.89
MAG1_19	29000	54.21	0.0	0.0	0.0	5.97	54.21
MAG1_19	30000	62.54	0.0	0.0	0.0	5.49	62.54
MAG1_19	31000	61.22	0.0	0.0	0.0	6.98	61.22
MAG1_19	32000	59.62	0.0	0.0	0.0	6.36	59.62
MAG1_19	33000	57.55	0.0	0.0	0.0	4.86	57.55
MAG1_19	34000	51.75	0.0	0.0	0.0	3.81	51.75
MAG1_19	35000	52.83	0.0	0.0	0.0	4.41	52.83
MAG1_19	36000	47.33	0.0	0.0	0.0	3.45	47.33
MAG1_19	37000	58.67	0.0	0.0	0.0	7.03	58.67
MAG1_19	38000	64.44	0.0	0.0	0.0	6.64	64.44
MAG1_19	39000	55.83	0.0	0.0	0.0	3.64	55.83
MAG1_19	40000	57.26	0.0	0.0	0.0	5.55	57.26
MAG1_19	41000	54.76	0.0	0.0	0.0	5.12	54.76
MAG1_19	42000	53.56	0.0	0.0	0.0	5.66	53.56
MAG1_19	43000	55.03	0.0	0.0	0.0	4.69	55.03
MAG1_19	44000	61.02	0.0	0.0	0.0	7.53	61.02
MAG1_19	45000	60.6	0.0	0.0	0.0	6.82	60.6
MAG1_19	46000	55.01	0.0	0.0	0.0	4.18	55.01
MAG1_19	47000	58.12	0.0	0.0	0.0	5.46	58.12
MAG1_19	48000	55.39	0.0	0.0	0.0	6.41	55.39
MAG1_19	49000	62.02	0.0	0.0	0.0	6.24	62.02
MAG1_19	50000	49.44	0.0	0.0	0.0	4.81	49.44
MAG1_19	51000	58.77	0.0	0.0	0.0	5.59	58.77
MAG1_19	52000	49.65	0.0	0.0	0.0	4.38	49.65
MAG1_19	53000	57.6	0.0	0.0	0.0	5.32	57.6
MAG1_19	54000	60.54	0.0	0.0	0.0	4.99	60.54
MAG1_19	55000	59.65	0.0	0.0	0.0	5.25	59.65
MAG1_19	56000	60.37	0.0	0.0	0.0	6.96	60.37
MAG1_19	57000	55.58	0.0	0.0	0.0	4.51	55.58
MAG1_19	58000	50.65	0.0	0.0	0.0	3.85	51.87
MAG1_19	59000	64.94	0.0	0.0	0.0	7.02	65.81
MAG1_19	60000	55.67	0.0	0.0	0.0	6.41	55.67
MAG1_19	61000	54.46	0.0	0.0	0.0	5.09	54.46
MAG1_19	62000	63.53	0.0	0.0	0.0	6.0	63.53
MAG1_19	63000	48.17	0.0	0.0	0.0	3.19	48.17
MAG1_19	64000	56.13	0.0	0.0	0.0	6.34	56.13
MAG1_19	65000	53.78	0.0	0.0	0.0	3.18	53.78
MAG1_19	66000	56.24	0.0	0.0	0.0	5.64	56.24
MAG1_19	67000	52.25	0.0	0.0	0.0	4.98	52.25
MAG1_19	68000	49.96	0.0	0.0	0.0	4.69	49.96
MAG1_19	69000	52.66	0.0	0.0	0.0	6.26	52.66
MAG1_19	70000	58.38	0.0	0.0	0.0	5.53	58.38
MAG1_19	71000	57.98	0.0	0.0	0.0	3.41	57.98
MAG1_19	72000	60.38	0.0	0.0	0.0	5.76	60.38
MAG1_19	73000	55.7	0.0	0.0	0.0	7.52	55.7
MAG1_19	74000	60.15	0.0	0.0	0.0	4.53	60.15
MAG1_19	75000	54.59	0.0	0.0	0.0	5.84	54.59
MAG1_19	76000	53.37	0.0	0.0	0.0	6.58	53.37
MAG1_19	77000	51.83	0.0	0.0	0.0	4.29	51.83
MAG1_19	78000	55.51	0.0	0.0	0.0	7.32	55.51
MAG1_19	79000	54.76	0.0	0.0	0.0	4.31	54.76
MAG1_19	80000	54.34	0.0	0.0	0.0	5.61	54.34
MAG1_19	81000	52.33	0.0	0.0	0.0	4.21	52.33
MAG1_19	82000	56.23	0.0	0.0	0.0	5.33	56.23
MAG1_19	83000	55.22	0.0	0.0	0.0	2.9	55.22
MAG1_19	84000	55.26	0.0	0.0	0.0	4.45	55.26
MAG1_19	85000	54.72	0.0	0.0	0.0	5.7	54.72
MAG1_19	86000	65.98	0.0	0.0	0.0	7.74	65.98
MAG1_19	87000	59.71	0.0	0.0	0.0	7.62	59.71
MAG1_19	88000	62.35	0.0	0.0	0.0	9.46	62.35
MAG1_19	89000	53.91	0.0	0.0	0.0	6.11	53.91
MAG1_19	90000	60.1	0.0	0.0	0.0	5.59	60.1
MAG1_19	91000	58.33	0.0	0.0	0.0	6.24	58.33
MAG1_19	92000	61.61	0.0	0.0	0.0	6.11	61.61
MAG1_19	93000	58.76	0.0	0.0	0.0	7.34	58.76
MAG1_19	94000	58.39	0.0	0.0	0.0	5.82	58.39
MAG1_19	95000	60.39	0.0	0.0	0.0	6.09	60.39
MAG1_19	96000	60.79	0.0	0.0	0.0	5.02	60.79
MAG1_19	97000	54.89	0.0	0.0	0.0	4.66	54.89
MAG1_19	98000	49.11	0.0	0.0	0.0	4.58	49.11
MAG1_19	99000	60.29	0.0	0.0	0.0	4.53	60.29
MAG1_19	100000	58.32	0.0	0.0	0.0	4.64	58.32
MAG1_19	101000	61.21	0.0	0.0	0.0	6.23	61.21
MAG1_19	102000	49.33	0.0	0.0	0.0	4.14	49.33
MAG1_19	103000	54.9	0.0	0.0	0.0	4.62	54.9
MAG1_19	104000	53.38	0.0	0.0	0.0	7.37	53.38
MAG1_19	105000	61.45	0.0	0.0	0.0	5.88	61.45
MAG1_19	106000	58.73	0.0	0.0	0.0	6.22	58.73
MAG1_19	107000	59.5	0.0	0.0	0.0	6.57	59.5
MAG1_19	108000	49.33	0.0	0.0	0.0	4.51	49.33
MAG1_19	109000	58.02	0.0	0.0	0.0	6.2	58.02
MAG1_19	110000	59.57	0.0	0.0	0.0	5.2	59.57
MAG1_19	111000	51.27	0.0	0.0	0.0	4.31	51.27
MAG1_19	112000	60.45	0.0	0.0	0.0	4.87	60.45
MAG1_19	113000	56.63	0.0	0.0	0.0	5.43	56.63
MAG1_19	114000	54.3	0.0	0.0	0.0	5.33	54.3
MAG1_19	115000	56.06	0.0	0.0	0.0	6.96	56.06
MAG1_19	116000	54.24	0.0	0.0	0.0	6.07	54.24
MAG1_19	117000	57.04	0.0	0.0	0.0	6.17	57.04
MAG1_19	118000	56.11	0.0	0.0	0.0	6.66	56.11
MAG1_19	119000	62.01	0.0	0.0	0.0	8.31	62.01
MAG1_19	120000	55.8	0.0	0.0	0.0	4.86	55.8
MAG1_19	121000	62.23	0.0	0.0	0.0	6.8	62.23
MAG1_19	122000	58.69	0.0	0.0	0.0	7.04	58.69
MAG1_19	123000	62.32	0.0	0.0	0.0	8.99	62.32
MAG1_19	124000	50.2	0.0	0.0	0.0	4.86	50.2
MAG1_19	125000	56.22	0.0	0.0	0.0	6.22	56.22
MAG1_19	126000	56.01	0.0	0.0	0.0	4.38	56.01
MAG1_19	127000	56.12	0.0	0.0	0.0	4.93	56.12
MAG1_19	128000	59.42	0.0	0.0	0.0	5.17	59.42
MAG1_19	129000	55.63	0.0	0.0	0.0	6.24	55.63
MAG1_19	130000	53.58	0.0	0.0	0.0	4.67	53.58
MAG1_19	131000	53.66	0.0	0.0	0.0	5.63	53.66
MAG1_19	132000	57.9	0.0	0.0	0.0	6.37	57.9
MAG1_19	133000	62.5	0.0	0.0	0.0	5.62	62.5
MAG1_19	134000	55.45	0.0	0.0	0.0	7.09	55.45
MAG1_19	135000	58.36	0.0	0.0	0.0	4.85	58.36
MAG1_19	136000	59.33	0.0	0.0	0.0	6.15	59.33
MAG1_19	137000	54.07	0.0	0.0	0.0	4.58	54.07
MAG1_19	138000	55.57	0.0	0.0	0.0	4.18	55.57
MAG1_19	139000	58.26	0.0	0.0	0.0	5.36	58.26
